Field ID,Description,Category,Unnamed: 3
132577,Source of report of Q83 (congenital malformations of breast),Congenital disruptions and chromosomal abnormalities,
132579,Source of report of Q84 (other congenital malformations of integument),Congenital disruptions and chromosomal abnormalities,
132581,"Source of report of Q85 (phakomatoses, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
132583,"Source of report of Q86 (congenital malformation syndromes due to known exogenous causes, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
132585,Source of report of Q87 (other specified congenital malformation syndromes affecting multiple systems),Congenital disruptions and chromosomal abnormalities,
132587,"Source of report of Q89 (other congenital malformations, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
132589,Source of report of Q90 (down's syndrome),Congenital disruptions and chromosomal abnormalities,
132591,Source of report of Q91 (edwards' syndrome and patau's syndrome),Congenital disruptions and chromosomal abnormalities,
132593,"Source of report of Q92 (other trisomies and partial trisomies of the autosomes, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
132595,"Source of report of Q93 (monosomies and deletions from the autosomes, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
132597,"Source of report of Q95 (balanced rearrangements and structural markers, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
132599,Source of report of Q96 (turner's syndrome),Congenital disruptions and chromosomal abnormalities,
132601,"Source of report of Q97 (other sex chromosome abnormalities, female phenotype, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
132603,"Source of report of Q98 (other sex chromosome abnormalities, male phenotype, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
132605,"Source of report of Q99 (other chromosome abnormalities, not elsewhere classified)",Congenital disruptions and chromosomal abnormalities,
42007,Source of stroke report,Stroke outcomes,
42013,Source of subarachnoid haemorrhage report,Stroke outcomes,
42023,Source of vascular dementia report,Dementia outcomes,
102170,Soya dessert intake,Soup/snacks/pastries yesterday,
21070,Speed of onset of IBS symptoms,Digestive health,
28121,Spent nights away from own home between 1st March 2020 and 30th November 2020,Waves 1-6 exposure questionnaire,
104300,Spinach intake,Fruit/vegetables yesterday,
100730,Spirits intake,Alcoholic beverages yesterday,
20255,Spirometry QC measure,Spirometry,
23,Spirometry method,Spirometry,
10711,Spirometry method (pilot),Spirometry,
21174,Spleen iron - QC indicator,Abdominal organ composition,
102210,Sponge pudding intake,Soup/snacks/pastries yesterday,
1428,Spread type,Diet,
10767,Spread type (pilot),Diet,
103310,Spreads/sauces consumers,Spreads/sauces/cooking oils yesterday,
104310,Sprouts intake,Fruit/vegetables yesterday,
100180,Squash intake,Hot/cold beverages yesterday,
100400,Standard tea intake,Hot/cold beverages yesterday,
102700,Starchy food consumers,Bread/pasta/rice yesterday,
2986,Started insulin within one year diagnosis of diabetes,Medical conditions,
104410,Stewed fruit intake,Fruit/vegetables yesterday,
4186,Stiffness method,Arterial stiffness,
3741,Stomach/abdominal pain for 3+ months,Pain,
21031,Stools looser when abdominal discomfort/pain started,Digestive health,
29081,Stopped from seeing friends or family by partner or ex-partner as an adult,Adverse life events,
20542,Stronger worrying (than other people) during period of worst anxiety,Anxiety,
2010,Suffer from 'nerves',Mental health,
120118,Suffered from fatigue or exhaustion in the last week,Experience of pain,
5529,Surgery on leg arteries (other than for varicose veins),Claudication and peripheral artery disease,
5540,Surgery/amputation of toe or leg,Claudication and peripheral artery disease,
102750,Sushi intake,Bread/pasta/rice yesterday,
102360,Sweet biscuits intake,Soup/snacks/pastries yesterday,
104290,Sweet pepper intake,Fruit/vegetables yesterday,
104330,Sweet potato intake,Fruit/vegetables yesterday,
102250,Sweet snack consumers,Soup/snacks/pastries yesterday,
104320,Sweetcorn intake,Fruit/vegetables yesterday,
100820,Sweetened cereal intake,Cereal yesterday,
102330,Sweets intake,Soup/snacks/pastries yesterday,
20245,Symbol digit completion status,Symbol digit substitution,
23062,T. gondii seropositivity for Toxoplasma gondii,Infectious Diseases,
26500,T2-FLAIR used (in addition to T1) to run FreeSurfer,T1 structural brain MRI,
2492,Taking other prescription medications,Medication,
30589,TaqMan assay screen result (interim dataset),TaqMan-based HHV-6,
6034,Target heart rate achieved,ECG during exercise,
100390,Tea consumed,Hot/cold beverages yesterday,
30546,Tendency to be asleep soundly at normal waking time,Sleep disturbances,
29175,Tendency to bounce back quickly after hard times,Social situation,
30547,Tendency to sleep well but only if go to bed early,Sleep disturbances,
30545,Tendency to sleep well but only if stay up late,Sleep disturbances,
30544,Tendency to sleep well just at the wrong times,Sleep disturbances,
29180,Tendency to take a long time to get over setbacks,Social situation,
30548,"Tendency to wake early, bright and alert",Sleep disturbances,
1990,Tense / 'highly strung',Mental health,
20417,"Tense, sore, or aching muscles during worst period of anxiety",Anxiety,
4287,Test completion status,Prospective memory,
30541,The extent that poor sleep has affected concentration or productivity in the past month,Insomnia,
30540,The extent that poor sleep has affected mood or energy in the past month,Insomnia,
30542,The extent that poor sleep has troubled the respondent in the past month,Insomnia,
29124,Thinking or feeling body larger than it is,Eating patterns,
120112,Thoughts of being better off dead or of hurting self over the last two weeks,Experience of pain,
20437,Thoughts of death during worst depression,Depression,
29029,Thoughts of death during worst depression,Depression,
30536,Time awake for when wake up during the night in the past month,Insomnia,
3466,Time from waking to first cigarette,Smoking,
28117,Time in close contact with people between mid-March and the end of June (i.e the first UK lockdown),Waves 1-6 exposure questionnaire,
28119,Time in close contact with people between mid-September and the end of October,Waves 1-6 exposure questionnaire,
28118,Time in close contact with people between the start of July and mid-September,Waves 1-6 exposure questionnaire,
28120,Time in close contact with people between the start of November and the start of December,Waves 1-6 exposure questionnaire,
30478,Time of day that exercise,Lifestyle routines,
30481,Time of day that have the last caffeinated drink,Lifestyle routines,
29017,Time of day that mood was worse during worst episode of depression,Depression,
